Candidate_ID,Source_Molecule_ID,Rank,SMILES,Molecule_class,R1_SMILES,R2_SMILES,R3_SMILES,R4_SMILES,SA_score,logP,Predicted_log_kH,Prediction_uncertainty,High_value_flag,Beyond_limit_flag
HTS002787,virt_molwt_v1_full_0522915,2787,CCCCC(OC)(Oc1cccc(C)c1)OC1CCCCC1C(=O)O,orthoester,C1(*)CCCCC1C(=O)O,c1(*)cccc(C)c1,CO*,CCCC*,3.6237589164768975,4.524220000000004,4.48707366,0.5553285187026347,TRUE,FALSE
HTS002788,virt_molwt_v1_full_0118982,2788,CC=CC(C)(OCCC)OC(C)(C)C,ketal,C(C)(C)(C)*,CCC*,CC=C*,C*,3.855341348919188,3.520400000000002,4.48704066,0.3266869064134257,TRUE,FALSE
HTS002789,virt_molwt_v1_full_1332486,2789,COc1ccc(C(OCCCl)(Oc2c(C(=O)O)cccc2C(=O)O)C(C)(C)C)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,ClCC*,COc1ccc(*)cc1,C(C)(C)(C)*,3.245686505366951,4.624900000000004,4.48673476,0.3930943571869766,TRUE,FALSE
HTS002790,virt_molwt_v1_full_0217868,2790,CC(C)OC(OC(C)C)(c1ccccc1)C(C)(C)C,ketal,CC(C)*,C(C)(C)*,c1(*)ccccc1,C(C)(C)(C)*,2.780774789678363,4.7355000000000045,4.486618160000001,0.3220340961641831,TRUE,FALSE
HTS002791,virt_molwt_v1_full_0017406,2791,C=CCCCOC(OCC)(c1ccc(OC)cc1)C(C)(C)C,ketal,C=CCCC*,C(C)*,COc1ccc(*)cc1,C(C)(C)(C)*,3.247788735798423,4.9134000000000055,4.48650904,0.3906505791126213,TRUE,FALSE
HTS002792,virt_molwt_v1_full_0228368,2792,C=CC(=O)NCCOCCOC(CCCCC)(OC(C)C)c1ccccc1,ketal,C=CC(=O)NCCOCC*,C(C)(C)*,c1(*)ccccc1,CCCCC*,3.248903526684506,4.180100000000003,4.48641138,0.457164357022607,TRUE,FALSE
HTS002793,virt_molwt_v1_full_0021566,2793,C=CC(=O)OCCOC(C)(OCC)c1ccc(N(C)C)cc1,ketal,C(COC(=O)C=C)*,C(C)*,c1(*)ccc(N(C)C)cc1,C*,3.2686756588753454,2.707600000000001,4.486298199999999,0.2913464697214573,TRUE,FALSE
HTS002794,virt_molwt_v1_full_0682995,2794,C=CCCCOC(OC)(OCCCCCCO)C(CC)CC,orthoester,C(CCCCCO)*,C(CCC=C)*,CO*,C(CC)(CC)*,3.629910917387326,4.274900000000004,4.486297779999999,0.5133796590705689,TRUE,FALSE
HTS002795,virt_molwt_v1_full_0811803,2795,C=CC(=O)NCCOCCOC(CCCCC)(OC)Oc1cccc(C(C)=O)c1,orthoester,C=CC(=O)NCCOCC*,c1(*)cccc(C(C)=O)c1,CO*,CCCCC*,3.2694192744918675,3.483900000000002,4.48622724,0.4556404480727348,TRUE,FALSE
HTS002796,virt_molwt_v1_full_0017632,2796,C=CCCCOC(CC(C)C)(OCC)OCC,orthoester,C=CCCC*,CC*,O(CC)*,C(C(C)C)*,3.1790933376933994,3.7421000000000033,4.48618408,0.5211933374286568,TRUE,FALSE
HTS002797,virt_molwt_v1_full_1331196,2797,C=CC(=O)NCCOC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(N(C)C)cc1)C1CC1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C(CNC(=O)C=C)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.4499908630942366,3.109600000000002,4.48612522,0.4396676228953887,TRUE,FALSE
HTS002798,virt_molwt_v1_full_1326293,2798,COC(CCCSC)(Oc1c(C(=O)O)cccc1C(=O)O)c1ccc(O)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C*,c1(*)ccc(O)cc1,C(CCSC)*,3.1975230031944086,3.8100000000000014,4.4861219000000006,0.2925580897617977,TRUE,FALSE
HTS002799,virt_molwt_v1_full_0092536,2799,CCCOC(OCC)(OCCCl)C(CC)CC,orthoester,C(CCl)*,CCC*,CCO*,C(CC)(CC)*,3.8074161410542295,3.794900000000003,4.485974260000001,0.4548166527599164,TRUE,FALSE
HTS002800,virt_molwt_v1_full_0159439,2800,CCCCC(OC)(OC1CCCCC1C(=O)OC)c1ccc(C)cc1,ketal,COC(=O)C1CCCCC1*,C*,c1(*)ccc(C)cc1,CCCC*,3.5694681472461287,4.732820000000005,4.485972540000001,0.5043347297156826,TRUE,FALSE
HTS002801,virt_molwt_v1_full_1432446,2801,COc1ccc(C(CC(C)(C)C)(OC)Oc2c(C(=O)O)cccc2[N+](=O)[O-])cc1,ketal,c1(*)c(C(=O)O)cccc1[N+](=O)[O-],C*,COc1ccc(*)cc1,C(C(C)(C)C)*,3.126311187706857,4.616000000000004,4.48588122,0.2783259504760159,TRUE,FALSE
HTS002802,virt_molwt_v1_full_0009096,2802,CCOC(OCC(Cl)(Cl)Cl)(c1ccc(N(C)C)cc1)C1CC1,ketal,C(C(Cl)(Cl)Cl)*,C(C)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.571394355094382,4.738700000000004,4.485657160000001,0.5474599507419319,TRUE,FALSE
HTS002803,virt_molwt_v1_full_0917645,2803,C=CC(=O)NCCOCCOC(CC(C)(C)C)(OCCCCCCNC(=O)C(F)(F)F)c1ccc(O)cc1,ketal,C(CCCCCNC(=O)C(F)(F)F)*,C=CC(=O)NCCOCC*,c1(*)ccc(O)cc1,C(C(C)(C)C)*,3.6145209904689057,4.572100000000004,4.485527159999999,0.3970521471675204,TRUE,FALSE
HTS002804,virt_molwt_v1_full_0039476,2804,CCCOC(CC(C)C)(OC)c1ccccc1,ketal,CCC*,C*,c1(*)ccccc1,C(C(C)C)*,2.9662743990774274,3.958500000000004,4.4855128,0.3535452144795569,TRUE,FALSE
HTS002805,virt_molwt_v1_full_1349645,2805,CC(C)(C)C(OCCF)(Oc1c(C(=O)O)cccc1C(=O)O)c1ccc(O)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,FCC*,c1(*)ccc(O)cc1,C(C)(C)(C)*,3.391056749837034,4.052600000000003,4.48549132,0.3163654751619363,TRUE,FALSE
HTS002806,virt_molwt_v1_full_0012675,2806,CCCOC(CC)(OC)OCC,orthoester,CCC*,C(C)*,CO*,C(C)*,3.5391316515579643,2.1597,4.485470579999999,0.3163795865632006,TRUE,FALSE
HTS002807,virt_molwt_v1_full_0032589,2807,CCCCCC(OC)(OC(C)C)c1ccc(F)cc1,ketal,CC(C)*,C*,c1(*)ccc(F)cc1,CCCCC*,2.94930793160364,4.630200000000004,4.48537718,0.3534318571558169,TRUE,FALSE
HTS002808,virt_molwt_v1_full_0113708,2808,CCCCCC(OCCOC)(OC(C)(C)C)c1ccccc1,ketal,C(COC)*,C(C)(C)(C)*,c1(*)ccccc1,CCCCC*,3.0142496311325964,4.897800000000005,4.485305599999999,0.3992664824036799,TRUE,FALSE
HTS002809,virt_molwt_v1_full_0870304,2809,C=CC(=O)OCCOC(CCCCC)(OCC)Oc1ccc(C)cc1,orthoester,C(COC(=O)C=C)*,c1(*)ccc(C)cc1,CCO*,CCCCC*,3.1292356257773197,4.390220000000004,4.48520156,0.4745773002379468,TRUE,FALSE
HTS002810,virt_molwt_v1_full_1330998,2810,C=CC(=O)NCCOC(CCCC)(Oc1c(C(=O)O)cccc1C(=O)O)c1ccc(OC)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C(CNC(=O)C=C)*,COc1ccc(*)cc1,CCCC*,3.2722844906746165,3.8324000000000016,4.48504876,0.4329470587485756,TRUE,FALSE
HTS002811,virt_molwt_v1_full_0970686,2811,C=CC(=O)NCCOCCOC(CC(C)(C)C)(OCCOCCNC(=O)C=C)c1ccc(OC)cc1,ketal,C=CC(=O)NCCOCC*,C(COCCNC(=O)C=C)*,COc1ccc(*)cc1,C(C(C)(C)C)*,3.1597383402325345,2.955000000000001,4.48501358,0.2481255770660202,TRUE,FALSE
HTS002812,virt_molwt_v1_full_0175219,2812,C=CC(=O)NCCOCCOC(OC1CCCCC1C(=O)OC)(c1ccc(C)cc1)C(CC)CC,ketal,C=CC(=O)NCCOCC*,COC(=O)C1CCCCC1*,c1(*)ccc(C)cc1,C(CC)(CC)*,4.065420675585659,4.667820000000003,4.48498882,0.2279446239448028,TRUE,FALSE
HTS002813,virt_molwt_v1_full_0290658,2813,C=CC(=O)NCCOC(OCc1ccccc1)(c1ccc(OC)cc1)C(CC)CC,ketal,C=CC(=O)NCC*,C(c1ccccc1)*,COc1ccc(*)cc1,C(CC)(CC)*,3.202628868363432,4.819800000000004,4.4849709,0.4176850774617642,TRUE,FALSE
HTS002814,virt_molwt_v1_full_1333264,2814,CCOC(OCCOC)(Oc1c(C(=O)O)cccc1C(=O)O)C(C)(C)C,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,C(COC)*,CCO*,C(C)(C)(C)*,3.3313747008512475,2.861200000000001,4.484963840000001,0.4241552844708389,TRUE,FALSE
HTS002815,virt_molwt_v1_full_0227226,2815,COc1ccc(C(OCCOCCN)(OC(C)C)C(C)(C)C)cc1,ketal,C(COCCN)*,C(C)(C)*,COc1ccc(*)cc1,C(C)(C)(C)*,3.278335874909377,3.3110000000000017,4.48494956,0.4614137307067337,TRUE,FALSE
HTS002816,virt_molwt_v1_full_0228234,2816,C=CC(=O)NCCOCCOC(CC(C)C)(OC(C)C)c1ccc(OC)cc1,ketal,C=CC(=O)NCCOCC*,C(C)(C)*,COc1ccc(*)cc1,C(C(C)C)*,3.3351627634341705,3.6545000000000014,4.48488422,0.4333600375985787,TRUE,FALSE
HTS002817,virt_molwt_v1_full_0796896,2817,CCOC(Oc1cccc(C(C)=O)c1)(c1ccc(N(C)C)cc1)C1CC1,ketal,c1(*)cccc(C(C)=O)c1,CC*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.064803714229173,4.633500000000004,4.48487632,0.3377642176721473,TRUE,FALSE
HTS002818,virt_molwt_v1_full_1327265,2818,CCOC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(O)cc1)C(C)C,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CC*,c1(*)ccc(O)cc1,C(C)(C)*,3.145855797773187,3.712900000000002,4.48483144,0.3623795746887153,TRUE,FALSE
HTS002819,virt_molwt_v1_full_0377246,2819,COc1ccc(OC(C)(OC(C)C)c2ccc(N(C)C)cc2)cc1,ketal,c1(*)ccc(OC)cc1,CC(C)*,c1(*)ccc(N(C)C)cc1,C*,2.848297413370915,4.437900000000004,4.4846779,0.5001963430910307,TRUE,FALSE
HTS002820,virt_molwt_v1_full_0137883,2820,C=CC(=O)NCCOC(CCCCC)(OC)Oc1ccccc1,orthoester,C(CNC(=O)C=C)*,c1(*)ccccc1,CO*,CCCCC*,3.0940795302837243,3.2647000000000013,4.48467244,0.4250909962414099,TRUE,FALSE
HTS002821,virt_molwt_v1_full_0111972,2821,CC=CC(OC(C)C)(OC(C)(C)C)C1CC1,ketal,C(C)(C)(C)*,CC(C)*,CC=C*,C1(*)CC1,3.9974916963614975,3.908900000000002,4.48458582,0.3065789894505518,TRUE,FALSE
HTS002822,virt_molwt_v1_full_1391884,2822,CCCOC(CC(C)(C)C)(OCC)Oc1c(C)cccc1C(=O)O,orthoester,c1(*)c(C)cccc1C(=O)O,CCC*,CCO*,C(C(C)(C)C)*,3.309439961447839,4.625120000000004,4.48436298,0.634439380204137,TRUE,FALSE
HTS002823,virt_molwt_v1_full_0026344,2823,CCCCCC(OCC)(OCC)Oc1ccccc1C(=O)O,orthoester,O=C(O)c1ccccc1*,CC*,O(CC)*,CCCCC*,2.57581843915397,4.070700000000003,4.48436288,0.5973616378180687,TRUE,FALSE
HTS002824,virt_molwt_v1_full_1327290,2824,CCOC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(OC)cc1)c1ccc(N(C)C)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CC*,c1(*)ccc(N(C)C)cc1,COc1ccc(*)cc1,3.084997583964306,4.474200000000004,4.48431546,0.4899871439991445,TRUE,FALSE
HTS002825,virt_molwt_v1_full_0169863,2825,CCCCCC(OC)(Oc1ccccc1)OC1CCCCC1C(=O)OC,orthoester,COC(=O)C1CCCCC1*,c1(*)ccccc1,CO*,CCCCC*,3.5594533028200512,4.694300000000004,4.484304839999999,0.534035588246621,TRUE,FALSE
HTS002826,virt_molwt_v1_full_0111744,2826,CCC(OC(C)C)(OC(C)(C)C)C1CC1,ketal,C(C)(C)(C)*,CC(C)*,C1(*)CC1,C(C)*,3.717450359763762,3.7428000000000026,4.484241880000001,0.3468095510228945,TRUE,FALSE
HTS002827,virt_molwt_v1_full_0255306,2827,C=C(C)C(=O)OCCOC(OC1CCCCC1C(=O)O)(c1ccc(OC)cc1)C(C)(C)C,ketal,C1(*)CCCCC1C(=O)O,C=C(C)C(=O)OCC*,COc1ccc(*)cc1,C(C)(C)(C)*,3.878957804659057,4.690000000000004,4.48421762,0.3871112494118786,TRUE,FALSE
HTS002828,virt_molwt_v1_full_1331775,2828,CCCCC(OC)(Oc1c(C(=O)O)cccc1C(=O)O)OC(C)C,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,CC(C)*,CO*,CCCC*,3.225127701832453,3.377200000000002,4.48406664,0.5808966029182049,TRUE,FALSE
HTS002829,virt_molwt_v1_full_0045534,2829,COc1ccc(C(CCCSC)(OC)OC2CCCCC2C(=O)O)cc1,ketal,C1(*)CCCCC1C(=O)O,C*,COc1ccc(*)cc1,C(CCSC)*,3.6660305733466334,4.297600000000004,4.483915059999999,0.4510273084491962,TRUE,FALSE
HTS002830,virt_molwt_v1_full_0334443,2830,C=CC(=O)NCCOCCOC(CCCCC)(OC)Oc1ccc(Cl)cc1,orthoester,C=CC(=O)NCCOCC*,c1(*)ccc(Cl)cc1,CO*,CCCCC*,3.196657980125801,3.934700000000002,4.48369716,0.5506915814671607,TRUE,FALSE
HTS002831,virt_molwt_v1_full_0147248,2831,CCCCCC(OCCNC(=O)OC)(Oc1ccccc1)c1ccccc1,ketal,C(CNC(=O)OC)*,c1(*)ccccc1,c1(*)ccccc1,CCCCC*,2.843218973585781,4.871300000000004,4.48365566,0.4324630541667746,TRUE,FALSE
HTS002832,virt_molwt_v1_full_0228079,2832,C=CC(=O)NCCOCCOC(CCCC)(OC(C)C)c1ccc(C)cc1,ketal,C=CC(=O)NCCOCC*,C(C)(C)*,c1(*)ccc(C)cc1,CCCC*,3.295729955834302,4.098420000000004,4.483616339999999,0.4310280313751514,TRUE,FALSE
HTS002833,virt_molwt_v1_full_1333492,2833,CCOC(CC(C)C)(OCCOC)Oc1c(C(=O)O)cccc1C(=O)O,orthoester,c1(*)c(C(=O)O)cccc1C(=O)O,C(COC)*,CCO*,C(C(C)C)*,3.312098934009393,2.8612,4.4836133,0.4201302233714588,TRUE,FALSE
HTS002834,virt_molwt_v1_full_1333265,2834,COCCOC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(O)cc1)C(C)(C)C,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C(COC)*,c1(*)ccc(O)cc1,C(C)(C)(C)*,3.2521668472472927,3.7295000000000025,4.48318396,0.3903354826092376,TRUE,FALSE
HTS002835,virt_molwt_v1_full_0508923,2835,C=CC(=O)NCCOC(CC(C)(C)C)(OC)Oc1cccc(C)c1,orthoester,C(CNC(=O)C=C)*,c1(*)cccc(C)c1,CO*,C(C(C)(C)C)*,3.3025346914774243,3.429020000000002,4.48317876,0.4771829160039266,TRUE,FALSE
HTS002836,virt_molwt_v1_full_0305344,2836,CCOC(CC(C)(C)C)(OCC(C)(C)C)Oc1ccccc1C(=O)O,orthoester,c1(*)ccccc1C(=O)O,C(C(C)(C)C)*,CCO*,C(C(C)(C)C)*,3.3347368245785187,4.952800000000004,4.483140440000001,0.6306031268026716,TRUE,FALSE
HTS002837,virt_molwt_v1_full_0144544,2837,CCOC(=O)C1CCCCC1OC(OCC)(Oc1ccccc1)C(C)(C)C,orthoester,CCOC(=O)C1CCCCC1*,c1(*)ccccc1,CCO*,C(C)(C)(C)*,3.672558565215201,4.940300000000005,4.48302148,0.5759185684548515,TRUE,FALSE
HTS002838,virt_molwt_v1_full_0039609,2838,CCCCCC(OC)(OCCC)c1ccc(F)cc1,ketal,CCC*,C*,c1(*)ccc(F)cc1,CCCCC*,2.8953578199591163,4.631800000000005,4.4829234,0.3759149802667353,TRUE,FALSE
HTS002839,virt_molwt_v1_full_0251820,2839,CCCOC(OC1CCCCC1C(=O)O)(c1ccc(OC)cc1OC)C1CC1,ketal,C1(*)CCCCC1C(=O)O,CCC*,COc1ccc(*)c(OC)c1,C1(*)CC1,3.800705994193688,4.353200000000004,4.48275144,0.2037714789787481,TRUE,FALSE
HTS002840,virt_molwt_v1_full_0172204,2840,CCCCCC(OCC)(OCCC)OC1CCCCC1C(=O)OC,orthoester,COC(=O)C1CCCCC1*,CCC*,CCO*,CCCCC*,3.8424511157483687,4.432000000000004,4.48249352,0.5830482739236278,TRUE,FALSE
HTS002841,virt_molwt_v1_full_0943626,2841,CCCCCC(OCCOCCN)(OCCOCCN)c1ccc(OC)cc1,ketal,C(COCCN)*,C(COCCN)*,COc1ccc(*)cc1,CCCCC*,2.8384940831242016,2.4121000000000024,4.48245218,0.5997771181996006,TRUE,FALSE
HTS002842,virt_molwt_v1_full_0865526,2842,C=C(C)C(=O)OCCOC(C)(Oc1ccc(C)cc1)c1ccc(N(C)C)cc1,ketal,C=C(C)C(=O)OCC*,c1(*)ccc(C)cc1,c1(*)ccc(N(C)C)cc1,C*,3.0797389872103933,4.4486200000000045,4.482420599999999,0.3448235083625244,TRUE,FALSE
HTS002843,virt_molwt_v1_full_0010503,2843,CCOC(CC(C)(C)C)(OC)Oc1ccccc1,orthoester,c1(*)ccccc1,C(C)*,CO*,C(C(C)(C)C)*,2.988187570694633,3.838300000000003,4.48238994,0.6105443877313022,TRUE,FALSE
HTS002844,virt_molwt_v1_full_0006736,2844,CCOC(OCC)(OCCCl)C(CC)CC,orthoester,ClCC*,CC*,O(CC)*,C(CC)(CC)*,3.4159889046864347,3.4048000000000025,4.48233686,0.5110592205116491,TRUE,FALSE
HTS002845,virt_molwt_v1_full_1339920,2845,COc1ccc(C(OCC(C)(C)C)(Oc2c(C(=O)O)cccc2C(=O)O)C2CC2)c(OC)c1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,C(C(C)(C)C)*,COc1ccc(*)c(OC)c1,C1(*)CC1,3.3792066919440984,4.804700000000004,4.4823067000000005,0.5853114753086189,TRUE,FALSE
HTS002846,virt_molwt_v1_full_0714986,2846,CN(C)c1ccc(C(C)(OCCCCCCO)OCc2ccccc2)cc1,ketal,OCCCCCC*,C(c1ccccc1)*,c1(*)ccc(N(C)C)cc1,C*,2.931491570219917,4.711400000000005,4.48191064,0.3102022417707107,TRUE,FALSE
HTS002847,virt_molwt_v1_full_0217339,2847,C=CC(=O)NCCOC(OC(C)C)(c1ccc(C)cc1)C(CC)CC,ketal,C(CNC(=O)C=C)*,C(C)(C)*,c1(*)ccc(C)cc1,C(CC)(CC)*,3.451047293521341,4.327820000000004,4.48190294,0.4147846013233837,TRUE,FALSE
HTS002848,virt_molwt_v1_full_0864485,2848,C=CC(=O)NCCOCCOC(Oc1ccc(C)cc1)(c1ccc(O)cc1)C(C)(C)C,ketal,C=CC(=O)NCCOCC*,c1(*)ccc(C)cc1,c1(*)ccc(O)cc1,C(C)(C)(C)*,3.2707253791729194,4.313920000000003,4.48189496,0.5047718913877698,TRUE,FALSE
HTS002849,virt_molwt_v1_full_0235386,2849,CCCCCC(OCCCNC(=O)C(F)(F)F)(OC(C)C)c1ccc(OC)cc1,ketal,C(CCNC(=O)C(F)(F)F)*,C(C)(C)*,COc1ccc(*)cc1,CCCCC*,3.2006260255467183,4.938500000000005,4.48186678,0.518562369639963,TRUE,FALSE
HTS002850,virt_molwt_v1_full_0711186,2850,C=CC(=O)OCCOC(CCCCC)(OCCCCCCO)c1ccc(OC)cc1,ketal,OCCCCCC*,C(COC(=O)C=C)*,COc1ccc(*)cc1,CCCCC*,3.2018404520738404,4.743400000000005,4.48177878,0.4989198176409848,TRUE,FALSE
HTS002851,virt_molwt_v1_full_0109972,2851,CCCC(OCC)(OC(C)(C)C)OC(C)(C)C,orthoester,CC(C)(C)*,C(C)(C)(C)*,CCO*,CCC*,3.1603266891750827,4.107000000000004,4.48150726,0.3679911238286086,TRUE,FALSE
HTS002852,virt_molwt_v1_full_0093316,2852,CCOC(OCCCl)(OCC(C)(C)C)C(CC)CC,orthoester,C(C(C)(C)C)*,C(CCl)*,CCO*,C(CC)(CC)*,3.927048014443877,4.431000000000004,4.481230999999999,0.6103272776234077,TRUE,FALSE
HTS002853,virt_molwt_v1_full_0037023,2853,COC(CC(C)(C)C)(OC)Oc1ccccc1,orthoester,c1(*)ccccc1,C*,CO*,C(C(C)(C)C)*,2.533374943044569,3.4482000000000026,4.48123046,0.6006116474153148,TRUE,FALSE
HTS002854,virt_molwt_v1_full_0113419,2854,CCCCC(OCCOC)(OC(C)(C)C)c1ccc(C)cc1,ketal,C(COC)*,C(C)(C)(C)*,c1(*)ccc(C)cc1,CCCC*,3.071317197336884,4.816120000000005,4.4811738,0.3244355840970344,TRUE,FALSE
HTS002855,virt_molwt_v1_full_0013577,2855,CCCCC(OCC)(OCC(C)(C)C)c1ccc(O)cc1,ketal,C(C(C)(C)C)*,C(C)*,c1(*)ccc(O)cc1,CCCC*,3.227278675157196,4.834400000000006,4.480795779999999,0.4709108168531208,TRUE,FALSE
HTS002856,virt_molwt_v1_full_0040212,2856,CC=CC(OC)(OCC(C)(C)C)C1CC1,ketal,C(C(C)(C)C)*,C*,CC=C*,C1(*)CC1,4.09839831990079,3.377900000000002,4.48047714,0.4439613069118508,TRUE,FALSE
HTS002857,virt_molwt_v1_full_1329893,2857,CCCC(Oc1c(C(=O)O)cccc1C(=O)O)(OC(C)(C)C)c1ccc(O)cc1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CC(C)(C)*,c1(*)ccc(O)cc1,CCC*,3.1937756847482763,4.635600000000005,4.48046078,0.464418997659305,TRUE,FALSE
HTS002858,virt_molwt_v1_full_0997445,2858,C=CCC(=O)OCCOC(CCCCC)(OCCOCCNC(=O)C=C)c1ccc(O)cc1,ketal,C=CC(=O)NCCOCC*,C=CCC(=O)OCC*,c1(*)ccc(O)cc1,CCCCC*,3.572590270163632,3.5966000000000022,4.48032394,0.4424599181269261,TRUE,FALSE
HTS002859,virt_molwt_v1_full_0014407,2859,CCOC(CC(C)(C)C)(OCCNC(=O)OC)c1ccc(C)cc1,ketal,C(CNC(=O)OC)*,C(C)*,c1(*)ccc(C)cc1,C(C(C)(C)C)*,3.127176348282159,3.993120000000003,4.48016126,0.432029707901147,TRUE,FALSE
HTS002860,virt_molwt_v1_full_0625097,2860,CCCCC(OCCOCCN)(OCC(C)(C)C)c1ccc(O)cc1,ketal,C(COCCN)*,CC(C)(C)C*,c1(*)ccc(O)cc1,CCCC*,3.3884098254906503,3.7898000000000014,4.48004976,0.5186539539423277,TRUE,FALSE
HTS002861,virt_molwt_v1_full_1332060,2861,CC(C)OC(Oc1c(C(=O)O)cccc1C(=O)O)(c1ccc(N)cc1)C1CC1,ketal,c1(*)c(C(=O)O)cccc1C(=O)O,CC(C)*,c1(*)ccc(N)cc1,C1(*)CC1,3.2668545427075277,3.732000000000002,4.4800409,0.3795837860354892,TRUE,FALSE
HTS002862,virt_molwt_v1_full_0120485,2862,COC(=O)NCCOC(CC(C)(C)C)(OC(C)(C)C)c1ccc(O)cc1,ketal,C(CNC(=O)OC)*,C(C)(C)(C)*,c1(*)ccc(O)cc1,C(C(C)(C)C)*,3.315917175767635,4.168900000000003,4.479949459999999,0.5416934651379418,TRUE,FALSE
HTS002863,virt_molwt_v1_full_0149486,2863,C=C(C)C(=O)OCCOC(C)(Oc1ccccc1)c1ccc(N(C)C)cc1,ketal,C=C(C)C(=O)OCC*,c1(*)ccccc1,c1(*)ccc(N(C)C)cc1,C*,3.0522185712189183,4.140200000000004,4.479763220000001,0.3522239926782183,TRUE,FALSE
HTS002864,virt_molwt_v1_full_0046339,2864,CCCCC(OC)(OCCCCCCO)c1ccc(C)cc1,ketal,C(CCCCCO)*,C*,c1(*)ccc(C)cc1,CCCC*,2.925437098081302,4.553720000000005,4.479467999999999,0.5586066455092169,TRUE,FALSE
HTS002865,virt_molwt_v1_full_0227299,2865,CCCCC(OCCOCCN)(OC(C)C)c1ccc(C)cc1,ketal,C(COCCN)*,C(C)(C)*,c1(*)ccc(C)cc1,CCCC*,3.1951762573547318,3.754920000000003,4.47937554,0.3760330657696029,TRUE,FALSE
HTS002866,virt_molwt_v1_full_0022346,2866,CCOC(C)(OCCCCCCNC(=O)C(F)(F)F)c1ccc(N(C)C)cc1,ketal,C(CCCCCNC(=O)C(F)(F)F)*,C(C)*,c1(*)ccc(N(C)C)cc1,C*,3.2265731661893096,4.217300000000003,4.479333479999999,0.4561715407842555,TRUE,FALSE
HTS002867,virt_molwt_v1_full_0015294,2867,CCOC(CC(C)C)(OCCOCCN)c1ccc(OC)cc1,ketal,C(COCCN)*,C(C)*,COc1ccc(*)cc1,C(C(C)C)*,3.1508642381239618,2.922500000000001,4.47904628,0.4788127427092741,TRUE,FALSE
HTS002868,virt_molwt_v1_full_0147783,2868,COC(CC(C)(C)C)(OCCOCCN)Oc1ccccc1,orthoester,C(COCCN)*,c1(*)ccccc1,CO*,C(C(C)(C)C)*,3.171160602128815,2.7937000000000003,4.47903358,0.5099190902160394,TRUE,FALSE
HTS002869,virt_molwt_v1_full_1276596,2869,CN(C)c1ccc(C(Oc2ccc(C(=O)O)cc2)(OC(C)(C)C)C2CC2)cc1,ketal,c1(*)ccc(C(=O)O)cc1,CC(C)(C)*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.0761511014119804,4.907700000000005,4.478908580000001,0.3287550023400854,TRUE,FALSE
HTS002870,virt_molwt_v1_full_0046520,2870,CCC(CC)C(OC)(OCCCCCCO)c1ccccc1,ketal,C(CCCCCO)*,C*,c1(*)ccccc1,C(CC)(CC)*,3.1324370980813017,4.491300000000004,4.47884418,0.6034593305077399,TRUE,FALSE
HTS002871,virt_molwt_v1_full_0246174,2871,COCCOC(CC(C)C)(OC1CCCCC1C(=O)O)c1ccc(OC)cc1,ketal,C1(*)CCCCC1C(=O)O,C(COC)*,COc1ccc(*)cc1,C(C(C)C)*,3.6777308462646943,4.217100000000003,4.4787285,0.4052902028811406,TRUE,FALSE
HTS002872,virt_molwt_v1_full_0598766,2872,CCCOC(C)(OCCOCCN)c1ccc(N(C)C)cc1,ketal,C(COCCN)*,C(CC)*,c1(*)ccc(N(C)C)cc1,C*,3.2659023423558,2.3438,4.47842962,0.2112287418430966,TRUE,FALSE
HTS002873,virt_molwt_v1_full_0796116,2873,COC(Oc1cccc(C(C)=O)c1)(c1ccc(N(C)C)cc1)C1CC1,ketal,c1(*)cccc(C(C)=O)c1,C*,c1(*)ccc(N(C)C)cc1,C1(*)CC1,3.0072191900391445,4.243400000000004,4.47837,0.3161470457195321,TRUE,FALSE
HTS002874,virt_molwt_v1_full_0596168,2874,CCCOC(OCCC)(c1ccccc1)C(C)(C)C,ketal,C(CC)*,CCC*,c1(*)ccccc1,C(C)(C)(C)*,2.707768174293749,4.738700000000004,4.47830666,0.3548134028082683,TRUE,FALSE
